Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,VIDEO_AVAILABLE,GameType
1610612737,0049600058,"MAY 13, 1997",ATL @ CHI,L,240,33,67,0.493,9,25,0.36,17,20,0.85,3,27,30,19,5,7,17,5,92,0,Playoff
1610612737,0049600053,"MAY 11, 1997",ATL vs. CHI,L,240,25,81,0.309,8,23,0.348,22,29,0.759,21,20,41,11,7,6,16,23,80,0,Playoff
1610612737,0049600051,"MAY 10, 1997",ATL vs. CHI,L,240,24,66,0.364,6,22,0.273,26,33,0.788,14,22,36,13,2,6,18,19,80,0,Playoff
1610612737,0049600047,"MAY 08, 1997",ATL @ CHI,W,240,37,71,0.521,9,15,0.6,20,34,0.588,7,34,41,13,5,5,12,1,103,0,Playoff
1610612737,0049600043,"MAY 06, 1997",ATL @ CHI,L,240,33,77,0.429,8,24,0.333,23,28,0.821,14,29,43,15,4,5,12,1,97,0,Playoff
1610612737,0049600038,"MAY 04, 1997",ATL vs. DET,W,240,29,67,0.433,6,23,0.261,20,28,0.714,9,34,43,17,5,10,12,15,84,0,Playoff
1610612737,0049600030,"MAY 02, 1997",ATL @ DET,W,240,33,75,0.44,8,26,0.308,20,25,0.8,12,38,50,19,4,2,16,21,94,0,Playoff
1610612737,0049600020,"APR 29, 1997",ATL @ DET,L,240,33,66,0.5,5,23,0.217,20,25,0.8,9,32,41,17,5,6,19,20,91,0,Playoff
1610612737,0049600015,"APR 27, 1997",ATL vs. DET,L,240,31,70,0.443,6,23,0.261,12,15,0.8,11,23,34,18,7,4,18,20,80,0,Playoff
1610612737,0049600005,"APR 25, 1997",ATL vs. DET,W,240,31,68,0.456,4,15,0.267,23,24,0.958,10,31,41,12,1,1,11,18,89,0,Playoff
1610612737,0029601183,"APR 20, 1997",ATL @ NJN,L,240,37,94,0.394,8,33,0.242,10,16,0.625,18,27,45,20,11,6,12,2,92,0,Reg
1610612737,0029601175,"APR 19, 1997",ATL vs. PHI,W,240,56,86,0.651,13,20,0.65,11,17,0.647,10,34,44,39,10,8,20,19,136,0,Reg
1610612737,0029601152,"APR 16, 1997",ATL @ NYK,L,240,30,72,0.417,10,29,0.345,22,26,0.846,9,24,33,17,11,5,16,4,92,0,Reg
1610612737,0029601146,"APR 15, 1997",ATL vs. NJN,W,240,36,77,0.468,13,28,0.464,24,28,0.857,9,28,37,25,9,10,9,18,109,0,Reg
1610612737,0029601128,"APR 12, 1997",ATL @ MIN,W,240,23,76,0.303,5,23,0.217,29,34,0.853,18,35,53,15,6,8,9,2,80,0,Reg
1610612737,0029601118,"APR 11, 1997",ATL @ IND,W,240,38,69,0.551,11,21,0.524,17,20,0.85,8,22,30,21,11,2,18,0,104,0,Reg
1610612737,0029601101,"APR 09, 1997",ATL @ PHI,W,240,45,101,0.446,10,24,0.417,16,21,0.762,17,35,52,28,23,15,20,3,116,0,Reg
