Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,VIDEO_AVAILABLE,GameType
1610612740,0049600017,"APR 28, 1997",CHH vs. NYK,L,240,38,86,0.442,8,16,0.5,11,15,0.733,11,22,33,24,11,4,10,22,95,0,Playoff
1610612740,0049600010,"APR 26, 1997",CHH @ NYK,L,240,33,77,0.429,3,16,0.188,24,31,0.774,13,29,42,10,4,4,15,18,93,0,Playoff
1610612740,0049600001,"APR 24, 1997",CHH @ NYK,L,240,38,78,0.487,8,19,0.421,15,16,0.938,14,22,36,21,5,1,13,23,99,0,Playoff
1610612740,0029601186,"APR 20, 1997",CHH @ MIL,L,240,37,80,0.463,5,14,0.357,21,26,0.808,8,23,31,19,8,4,16,2,100,0,Reg
1610612740,0029601168,"APR 18, 1997",CHH vs. TOR,L,240,35,79,0.443,13,23,0.565,17,22,0.773,13,24,37,27,9,9,20,20,100,0,Reg
1610612740,0029601151,"APR 16, 1997",CHH @ BOS,W,240,42,81,0.519,5,16,0.313,19,26,0.731,11,31,42,31,10,8,16,2,108,0,Reg
1610612740,0029601140,"APR 14, 1997",CHH vs. CLE,W,240,37,69,0.536,8,16,0.5,12,17,0.706,11,30,41,27,7,6,16,25,94,0,Reg
1610612740,0029601125,"APR 12, 1997",CHH vs. WAS,W,240,37,82,0.451,7,17,0.412,18,21,0.857,13,26,39,18,5,10,14,18,99,0,Reg
1610612740,0029601117,"APR 11, 1997",CHH @ DET,W,240,37,77,0.481,3,13,0.231,16,21,0.762,15,32,47,16,5,0,10,0,93,0,Reg
1610612740,0029601102,"APR 09, 1997",CHH vs. BOS,W,240,48,81,0.593,15,21,0.714,25,29,0.862,14,29,43,33,15,12,27,26,136,0,Reg
1610612740,0029601087,"APR 07, 1997",CHH @ CLE,W,265,37,75,0.493,8,18,0.444,28,32,0.875,10,23,33,25,10,2,16,2,110,0,Reg
1610612740,0029601074,"APR 05, 1997",CHH vs. PHI,W,240,45,99,0.455,6,14,0.429,19,25,0.76,21,24,45,29,8,10,12,23,115,0,Reg
1610612740,0029601056,"APR 03, 1997",CHH @ NJN,W,240,35,84,0.417,6,17,0.353,17,19,0.895,13,31,44,23,5,7,12,1,93,0,Reg
1610612740,0029601050,"APR 02, 1997",CHH vs. ATL,W,240,30,65,0.462,6,17,0.353,29,34,0.853,8,27,35,24,8,3,15,25,95,0,Reg
1610612740,0029601019,"MAR 28, 1997",CHH vs. IND,L,240,41,66,0.621,6,9,0.667,27,33,0.818,7,19,26,29,6,4,14,25,115,0,Reg
1610612740,0029601005,"MAR 26, 1997",CHH vs. POR,L,240,31,69,0.449,7,14,0.5,18,25,0.72,8,31,39,26,7,6,17,11,87,0,Reg
1610612740,0029600976,"MAR 22, 1997",CHH vs. GSW,W,265,37,80,0.463,9,20,0.45,17,23,0.739,10,28,38,30,10,12,11,17,100,0,Reg
1610612740,0029600970,"MAR 21, 1997",CHH @ TOR,W,240,34,74,0.459,5,16,0.313,29,35,0.829,8,34,42,14,7,6,7,4,102,0,Reg
1610612740,0029600955,"MAR 19, 1997",CHH vs. CLE,W,240,35,69,0.507,3,13,0.231,17,21,0.81,11,31,42,26,8,9,12,19,90,0,Reg
1610612740,0029600938,"MAR 17, 1997",CHH vs. UTA,L,240,36,76,0.474,8,26,0.308,13,18,0.722,9,23,32,25,9,4,17,27,93,0,Reg
1610612740,0029600922,"MAR 15, 1997",CHH @ PHI,W,240,38,82,0.463,6,19,0.316,25,32,0.781,9,29,38,21,10,5,15,1,107,0,Reg
1610612740,0029600914,"MAR 14, 1997",CHH @ ORL,L,240,33,76,0.434,7,22,0.318,8,14,0.571,9,33,42,22,7,4,11,0,81,0,Reg
1610612740,0029600889,"MAR 11, 1997",CHH vs. VAN,W,240,35,79,0.443,8,17,0.471,20,28,0.714,18,30,48,21,7,4,12,19,98,0,Reg
1610612740,0029600879,"MAR 09, 1997",CHH vs. MIA,W,240,31,69,0.449,8,14,0.571,12,22,0.545,12,35,47,25,7,6,20,20,82,0,Reg
1610612740,0029600858,"MAR 06, 1997",CHH vs. BOS,W,265,47,87,0.54,8,19,0.421,20,26,0.769,11,34,45,33,7,10,13,24,122,0,Reg
1610612740,0029600840,"MAR 04, 1997",CHH vs. SAS,W,240,36,66,0.545,10,18,0.556,23,29,0.793,5,24,29,30,4,3,12,17,105,0,Reg
1610612740,0029600829,"MAR 02, 1997",CHH @ MIN,W,240,32,67,0.478,14,21,0.667,30,33,0.909,5,34,39,24,4,8,13,4,108,0,Reg
1610612740,0029600807,"FEB 27, 1997",CHH @ HOU,W,240,43,83,0.518,6,18,0.333,14,16,0.875,7,27,34,27,12,5,7,4,106,0,Reg
1610612740,0029600790,"FEB 25, 1997",CHH @ DAL,L,240,33,87,0.379,7,17,0.412,11,13,0.846,16,34,50,22,9,7,8,2,84,0,Reg
1610612740,0029600786,"FEB 24, 1997",CHH @ SAS,W,240,37,75,0.493,6,17,0.353,16,22,0.727,15,24,39,22,6,14,10,1,96,0,Reg
1610612740,0029600770,"FEB 22, 1997",CHH @ ATL,W,240,32,68,0.471,4,15,0.267,25,32,0.781,11,27,38,21,9,6,13,3,93,0,Reg
1610612740,0029600761,"FEB 21, 1997",CHH vs. LAC,W,240,46,94,0.489,6,15,0.4,16,19,0.842,16,28,44,29,12,5,13,18,114,0,Reg
1610612740,0029600744,"FEB 19, 1997",CHH vs. PHX,W,240,46,83,0.554,14,22,0.636,17,26,0.654,15,16,31,34,9,6,11,24,123,0,Reg
1610612740,0029600731,"FEB 17, 1997",CHH vs. ORL,W,240,42,76,0.553,14,27,0.519,26,29,0.897,9,29,38,37,9,10,16,17,124,0,Reg
1610612740,0029600708,"FEB 14, 1997",CHH vs. DET,L,240,38,72,0.528,7,13,0.538,20,22,0.909,7,31,38,30,2,8,21,20,103,0,Reg
1610612740,0029600694,"FEB 12, 1997",CHH vs. NJN,W,240,46,87,0.529,5,20,0.25,16,18,0.889,12,33,45,33,4,15,14,21,113,0,Reg
