Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,VIDEO_AVAILABLE,GameType
1610612753,0049600036,"MAY 04, 1997",ORL @ MIA,L,240,26,67,0.388,10,26,0.385,21,28,0.75,8,29,37,18,7,3,14,18,83,0,Playoff
1610612753,0049600026,"MAY 01, 1997",ORL vs. MIA,W,240,35,74,0.473,7,21,0.333,22,28,0.786,9,31,40,12,6,6,7,21,99,0,Playoff
1610612753,0049600019,"APR 29, 1997",ORL vs. MIA,W,240,31,73,0.425,4,19,0.211,22,23,0.957,6,26,32,11,8,6,8,20,88,0,Playoff
1610612753,0049600012,"APR 27, 1997",ORL @ MIA,L,240,31,66,0.47,5,12,0.417,20,30,0.667,8,23,31,15,6,4,16,23,87,0,Playoff
1610612753,0049600002,"APR 24, 1997",ORL @ MIA,L,240,26,85,0.306,3,12,0.25,9,17,0.529,17,31,48,10,5,7,12,13,64,0,Playoff
1610612753,0029601174,"APR 19, 1997",ORL vs. MIA,L,240,33,82,0.402,3,16,0.188,19,21,0.905,16,22,38,21,9,13,19,18,88,0,Reg
1610612753,0029601166,"APR 18, 1997",ORL @ WAS,L,240,30,80,0.375,9,25,0.36,24,28,0.857,11,31,42,17,6,5,14,2,93,0,Reg
1610612753,0029601156,"APR 16, 1997",ORL @ CLE,L,240,26,71,0.366,2,16,0.125,9,14,0.643,9,30,39,17,4,6,17,1,63,0,Reg
1610612753,0029601138,"APR 14, 1997",ORL vs. DET,W,240,33,76,0.434,7,27,0.259,27,29,0.931,12,20,32,22,11,6,15,18,100,0,Reg
1610612753,0029601123,"APR 12, 1997",ORL vs. BOS,W,240,45,91,0.495,7,20,0.35,24,26,0.923,14,35,49,32,16,8,16,22,121,0,Reg
1610612753,0029601108,"APR 10, 1997",ORL @ TOR,W,240,38,80,0.475,9,22,0.409,20,24,0.833,14,39,53,32,9,8,11,0,105,0,Reg
1610612753,0029601094,"APR 08, 1997",ORL @ MIL,W,240,35,80,0.438,5,15,0.333,22,25,0.88,10,29,39,25,10,8,7,3,97,0,Reg
1610612753,0029601081,"APR 06, 1997",ORL vs. CHI,L,240,33,70,0.471,9,19,0.474,19,30,0.633,9,22,31,11,9,3,18,21,94,0,Reg
1610612753,0029601063,"APR 04, 1997",ORL @ NYK,W,240,30,75,0.4,6,16,0.375,27,33,0.818,9,30,39,16,14,5,12,2,93,0,Reg
1610612753,0029601058,"APR 03, 1997",ORL vs. LAC,L,240,32,78,0.41,5,24,0.208,25,34,0.735,15,23,38,14,9,5,10,22,94,0,Reg
1610612753,0029601038,"APR 01, 1997",ORL vs. PHI,L,240,32,94,0.34,8,32,0.25,21,30,0.7,21,31,52,19,7,8,13,24,93,0,Reg
1610612753,0029601030,"MAR 30, 1997",ORL vs. NYK,L,240,34,77,0.442,7,18,0.389,11,20,0.55,7,25,32,13,5,7,13,23,86,0,Reg
1610612753,0029601013,"MAR 27, 1997",ORL @ SAS,L,240,33,75,0.44,10,28,0.357,17,23,0.739,7,20,27,21,7,4,14,0,93,0,Reg
1610612753,0029600992,"MAR 25, 1997",ORL vs. SAC,W,240,39,76,0.513,6,21,0.286,30,39,0.769,13,23,36,21,10,6,12,24,114,0,Reg
1610612753,0029600985,"MAR 23, 1997",ORL vs. LAL,W,240,45,87,0.517,11,27,0.407,9,12,0.75,11,36,47,25,7,6,12,15,110,0,Reg
1610612753,0029600966,"MAR 21, 1997",ORL @ BOS,W,240,38,83,0.458,10,22,0.455,18,22,0.818,13,26,39,24,11,6,14,2,104,0,Reg
1610612753,0029600960,"MAR 20, 1997",ORL vs. GSW,W,240,34,82,0.415,12,29,0.414,20,23,0.87,14,21,35,24,9,10,11,20,100,0,Reg
1610612753,0029600939,"MAR 17, 1997",ORL @ ATL,L,265,41,73,0.562,6,22,0.273,19,24,0.792,5,26,31,21,7,6,21,1,107,0,Reg
1610612753,0029600929,"MAR 16, 1997",ORL vs. VAN,W,240,36,79,0.456,4,18,0.222,24,30,0.8,15,21,36,15,9,4,11,18,100,0,Reg
1610612753,0029600914,"MAR 14, 1997",ORL vs. CHH,W,240,33,77,0.429,5,18,0.278,15,18,0.833,8,34,42,21,4,4,8,14,86,0,Reg
1610612753,0029600904,"MAR 12, 1997",ORL @ HOU,W,240,34,79,0.43,8,21,0.381,20,25,0.8,9,30,39,20,10,2,8,0,96,0,Reg
