Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,VIDEO_AVAILABLE,GameType
1610612742,0029601177,"APR 19, 1997",DAL vs. DEN,L,240,40,93,0.43,3,10,0.3,12,19,0.632,14,34,48,19,8,8,10,20,95,0,Reg
1610612742,0029601171,"APR 18, 1997",DAL @ HOU,L,265,43,99,0.434,7,24,0.292,9,15,0.6,18,27,45,24,15,5,14,4,102,0,Reg
1610612742,0029601158,"APR 16, 1997",DAL @ MIN,W,240,34,78,0.436,6,14,0.429,18,19,0.947,12,28,40,19,4,8,10,2,92,0,Reg
1610612742,0029601143,"APR 14, 1997",DAL vs. LAC,L,240,33,87,0.379,4,15,0.267,23,27,0.852,23,28,51,14,10,4,19,27,93,0,Reg
1610612742,0029601129,"APR 12, 1997",DAL vs. VAN,L,240,32,74,0.432,8,19,0.421,13,20,0.65,10,19,29,15,8,9,14,16,85,0,Reg
1610612742,0029601109,"APR 10, 1997",DAL vs. SEA,L,240,30,66,0.455,7,24,0.292,15,25,0.6,7,24,31,17,12,3,17,26,82,0,Reg
1610612742,0029601095,"APR 08, 1997",DAL vs. POR,W,240,31,71,0.437,5,12,0.417,20,32,0.625,9,31,40,20,4,9,15,18,87,0,Reg
1610612742,0029601083,"APR 06, 1997",DAL @ LAL,L,240,33,76,0.434,4,12,0.333,10,16,0.625,14,26,40,22,14,4,25,1,80,0,Reg
1610612742,0029601078,"APR 05, 1997",DAL @ SEA,L,240,32,85,0.376,3,14,0.214,17,23,0.739,15,25,40,13,6,3,16,0,84,0,Reg
1610612742,0029601060,"APR 03, 1997",DAL @ GSW,L,240,32,72,0.444,9,18,0.5,17,22,0.773,8,19,27,22,13,4,18,0,90,0,Reg
1610612742,0029601043,"APR 01, 1997",DAL vs. DET,L,240,30,85,0.353,2,14,0.143,20,27,0.741,16,29,45,16,7,7,6,27,82,0,Reg
1610612742,0029601032,"MAR 30, 1997",DAL @ CLE,L,240,28,69,0.406,3,12,0.25,21,25,0.84,13,26,39,19,9,5,16,3,80,0,Reg
1610612742,0029601025,"MAR 29, 1997",DAL @ WAS,L,240,36,84,0.429,5,17,0.294,10,11,0.909,11,22,33,22,7,11,9,3,87,0,Reg
1610612742,0029601006,"MAR 26, 1997",DAL @ IND,L,240,34,82,0.415,4,14,0.286,8,12,0.667,13,25,38,24,7,3,14,0,80,0,Reg
1610612742,0029600995,"MAR 25, 1997",DAL @ CHI,L,240,40,91,0.44,5,14,0.357,7,11,0.636,19,23,42,23,5,5,13,2,92,0,Reg
